ID	baseMean	baseMean.untrt	baseMean.C15Dx	C15Dx/untrt	log2(C15Dx/untrt)	pval	padj	untrt_1	untrt_2	C15Dx_1	C15Dx_2	untrt_1_norm	untrt_2_norm	C15Dx_1_norm	C15Dx_2_norm
ENSMUSG00000086083	7.39032126	7.537221818	7.243420701	0.961019972	-0.057361681	1	1	8	6	10	6	8.83	6.25	8.12	6.37
ENSMUSG00000086084	34.29376644	34.71013862	33.87739427	0.976008614	-0.035034215	0.933544614	1	28	37	39	34	30.89	38.53	31.65	36.1
ENSMUSG00000086085	0.868967699	0.520616391	1.217319007	2.338226432	1.225414646	0.843968671	1	0	1	3	0	0	1.04	2.43	0
ENSMUSG00000086086	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086087	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086089	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086090	0.801627636	1.072306825	0.530948447	0.495146011	-1.014074079	0.93739353	1	1	1	0	1	1.1	1.04	0	1.06
ENSMUSG00000086091	1.805689148	0.520616391	3.090761904	5.93673568	2.569669882	0.295701667	0.588401862	0	1	5	2	0	1.04	4.06	2.12
ENSMUSG00000086092	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086093	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086095	5.370430429	1.623997259	9.116863599	5.613841741	2.488988394	0.031840641	0.098637907	2	1	12	8	2.21	1.04	9.74	8.5
ENSMUSG00000086096	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086097	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086098	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086101	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086102	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086103	4.731227384	6.371692864	3.090761904	0.485077038	-1.043714205	0.408634935	0.737872259	4	8	5	2	4.41	8.33	4.06	2.12
ENSMUSG00000086104	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086105	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086106	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000086107	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086108	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086109	1.259617367	0.520616391	1.998618342	3.83894625	1.940710361	0.638999537	0.953976704	0	1	1	3	0	1.04	0.81	3.19
ENSMUSG00000086111	1.415453167	0.551690434	2.2792159	4.131331195	2.046606721	0.498967074	0.838810435	1	0	3	2	1.1	0	2.43	2.12
ENSMUSG00000086112	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086113	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086114	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086115	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086116	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086117	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086118	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000086119	0.478731718	0.551690434	0.405773002	0.735508498	-0.443186085	1	1	1	0	1	0	1.1	0	0.81	0
ENSMUSG00000086120	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086121	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086122	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086123	3.200930828	4.778769648	1.623092009	0.339646421	-1.557894442	0.36220159	0.678740107	3	6	4	0	3.31	6.25	3.25	0
ENSMUSG00000086124	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000086125	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086126	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086127	9.825411898	9.161219077	10.48960472	1.145000969	0.195348819	0.770273726	1	10	7	18	6	11.03	7.29	14.61	6.37
ENSMUSG00000086128	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086129	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086130	477.2576607	433.507413	521.0079084	1.201843135	0.265248607	0.015344323	0.052262748	380	430	669	470	419.28	447.73	542.92	499.09
ENSMUSG00000086131	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086132	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086133	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086134	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086135	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086136	0.530948447	0	1.061896893	Inf	Inf	0.725464949	1	0	0	0	2	0	0	0	2.12
ENSMUSG00000086137	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086138	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086139	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086140	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086141	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086142	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086143	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086144	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086145	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086146	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086147	6.635783263	8.026764166	5.244802359	0.653414284	-0.613930102	0.605181641	0.93774546	7	8	9	3	7.72	8.33	7.3	3.19
ENSMUSG00000086148	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086149	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086150	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000086151	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086152	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086153	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086154	1.280359354	1.623997259	0.936721449	0.576799895	-0.793857192	0.915160958	1	2	1	1	1	2.21	1.04	0.81	1.06
ENSMUSG00000086155	0.931555421	0.520616391	1.342494451	2.578663435	1.366623486	0.836885194	1	0	1	2	1	0	1.04	1.62	1.06
ENSMUSG00000086156	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086157	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086158	61.37728774	64.27626141	58.47831406	0.909796444	-0.136384299	0.707061689	1	58	62	80	49	64	64.56	64.92	52.03
ENSMUSG00000086159	6.33440478	5.330460082	7.338349477	1.376682193	0.461195552	0.775619869	1	4	6	5	10	4.41	6.25	4.06	10.62
ENSMUSG00000086160	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086161	0.202886501	0	0.405773002	Inf	Inf	1	1	0	0	1	0	0	0	0.81	0
ENSMUSG00000086162	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086163	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086164	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086165	1.545380952	0	3.090761904	Inf	Inf	0.132865057	0.320740692	0	0	5	2	0	0	4.06	2.12
ENSMUSG00000086166	0.265474223	0	0.530948447	Inf	Inf	1	1	0	0	0	1	0	0	0	1.06
ENSMUSG00000086167	0.733834948	0	1.467669895	Inf	Inf	0.516046557	0.855275759	0	0	1	2	0	0	0.81	2.12
ENSMUSG00000086168	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086170	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086171	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000086172	16.78339184	4.778769648	28.78801402	6.024147666	2.590757134	4.10E-05	0.000245416	3	6	33	29	3.31	6.25	26.78	30.8
ENSMUSG00000086173	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086174	1.535048896	1.041232782	2.028865011	1.948522027	0.96238024	0.79665779	1	0	2	5	0	0	2.08	4.06	0
ENSMUSG00000086175	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086176	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086177	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086178	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086179	0.520616391	1.041232782	0	0	#NAME?	0.640544067	0.953976704	0	2	0	0	0	2.08	0	0
ENSMUSG00000086180	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086181	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000086184	3.627859505	5.913224559	1.342494451	0.22703255	-2.13902894	0.142018243	0.337890897	6	5	2	1	6.62	5.21	1.62	1.06
ENSMUSG00000086185	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086186	0.744205941	0.551690434	0.936721449	1.697911349	0.763761135	1	1	1	0	1	1	1.1	0	0.81	1.06
ENSMUSG00000086187	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086188	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086189	6.906837201	7.537221818	6.276452584	0.832727593	-0.264083465	0.795227605	1	8	6	5	8	8.83	6.25	4.06	8.5
ENSMUSG00000086190	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086191	16.58627974	12.25384338	20.9187161	1.707114695	0.771559991	0.174572118	0.39663335	9	14	28	18	9.93	14.58	22.72	19.11
ENSMUSG00000086192	1.535048896	1.041232782	2.028865011	1.948522027	0.96238024	0.79665779	1	0	2	5	0	0	2.08	4.06	0
ENSMUSG00000086193	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086194	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086195	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086196	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086197	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086198	113.6717281	149.4704006	77.87305569	0.520993156	-0.940663675	0.000496601	0.002427514	119	161	82	84	131.3	167.64	66.55	89.2
ENSMUSG00000086199	2.071654934	3.737536866	0.405773002	0.108566956	-3.203343025	0.175112358	0.397469666	3	4	1	0	3.31	4.16	0.81	0
ENSMUSG00000086200	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086201	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086202	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086203	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086204	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086205	0.202886501	0	0.405773002	Inf	Inf	1	1	0	0	1	0	0	0	0.81	0
ENSMUSG00000086206	2.414348651	0.520616391	4.308080911	8.274962112	3.048752706	0.129631237	0.314431786	0	1	8	2	0	1.04	6.49	2.12
ENSMUSG00000086207	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086208	0.536153412	1.072306825	0	0	#NAME?	0.637402555	0.953976704	1	1	0	0	1.1	1.04	0	0
ENSMUSG00000086209	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086210	3.41369676	2.113539607	4.713853913	2.230312551	1.1572459	0.417360857	0.7446163	1	3	9	2	1.1	3.12	7.3	2.12
ENSMUSG00000086211	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086212	59.23641735	53.15687294	65.31596176	1.228739731	0.297179359	0.28019091	0.565113763	52	47	89	55	57.38	48.94	72.23	58.4
ENSMUSG00000086213	3.216428912	3.216920475	3.215937349	0.999694389	-0.000440971	1	1	3	3	4	3	3.31	3.12	3.25	3.19
ENSMUSG00000086214	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086216	4.881780342	2.14461365	7.618947035	3.552596541	1.828873855	0.137468355	0.329389072	2	2	7	9	2.21	2.08	5.68	9.56
ENSMUSG00000086217	2.23782279	2.727378127	1.748267453	0.641006627	-0.641588823	0.882330808	1	4	1	3	1	4.41	1.04	2.43	1.06
ENSMUSG00000086218	24.32583161	22.67381354	25.97784968	1.145720354	0.196254956	0.706669829	1	26	16	30	26	28.69	16.66	24.35	27.61
ENSMUSG00000086219	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086220	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000086221	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086222	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086223	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086224	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086225	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086226	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086227	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086228	6.828712457	7.506147775	6.151277139	0.81949854	-0.287186717	0.794497305	1	7	7	6	7	7.72	7.29	4.87	7.43
ENSMUSG00000086229	7.613858883	3.706462823	11.52125494	3.108423177	1.636182924	0.073213679	0.198367056	2	5	14	11	2.21	5.21	11.36	11.68
ENSMUSG00000086230	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086231	0.260308196	0.520616391	0	0	#NAME?	0.970302479	1	0	1	0	0	0	1.04	0	0
ENSMUSG00000086232	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086233	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086234	1.264822332	1.592923216	0.936721449	0.588051853	-0.765984721	0.914898729	1	1	2	1	1	1.1	2.08	0.81	1.06
ENSMUSG00000086235	6.312848407	5.913224559	6.712472255	1.135162751	0.182899154	0.897079928	1	6	5	10	5	6.62	5.21	8.12	5.31
ENSMUSG00000086236	100.6177465	43.99565387	157.2398392	3.573985732	1.837533875	1.66E-14	2.53E-13	42	40	186	154	46.34	41.65	150.95	163.53
ENSMUSG00000086237	3.92956081	3.706462823	4.152658797	1.120383232	0.163992297	1	1	2	5	5	4	2.21	5.21	4.06	4.25
ENSMUSG00000086238	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086239	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086240	275.6121301	282.5918171	268.6324432	0.950602342	-0.073086139	0.726344387	1	248	280	365	227	273.64	291.55	296.21	241.05
ENSMUSG00000086241	27.55396341	27.81782936	27.29009746	0.981029005	-0.027632303	0.933639224	1	24	28	28	30	26.48	29.15	22.72	31.86
ENSMUSG00000086242	0.202886501	0	0.405773002	Inf	Inf	1	1	0	0	1	0	0	0	0.81	0
ENSMUSG00000086243	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086244	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086245	17.86046399	8.119986295	27.60094169	3.399136487	1.765168292	0.001724448	0.007563114	10	5	34	26	11.03	5.21	27.59	27.61
ENSMUSG00000086246	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086247	57.60874174	61.82854967	53.38893381	0.863499695	-0.211732426	0.552236414	0.889502572	63	52	74	44	69.51	54.14	60.05	46.72
ENSMUSG00000086248	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086249	0.202886501	0	0.405773002	Inf	Inf	1	1	0	0	1	0	0	0	0.81	0
ENSMUSG00000086250	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086251	0.530948447	0	1.061896893	Inf	Inf	0.725464949	1	0	0	0	2	0	0	0	2.12
ENSMUSG00000086252	92.9831159	79.68487718	106.2813546	1.333770702	0.415510664	0.074114686	0.200429877	68	81	135	97	75.03	84.34	109.56	103
ENSMUSG00000086253	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086254	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086255	12.15729715	10.2335259	14.0810684	1.375974277	0.4604535	0.49717031	0.838272803	11	8	19	12	12.14	8.33	15.42	12.74
ENSMUSG00000086256	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086257	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086258	0.275845217	0.551690434	0	0	#NAME?	0.970302822	1	1	0	0	0	1.1	0	0	0
ENSMUSG00000086259	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086260	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086261	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086262	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086263	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086264	0.796461608	1.592923216	0	0	#NAME?	0.412967208	0.738751946	1	2	0	0	1.1	2.08	0	0
ENSMUSG00000086265	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086266	0.525782419	0.520616391	0.530948447	1.019845813	0.028351053	1	1	0	1	0	1	0	1.04	0	1.06
ENSMUSG00000086267	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086268	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086269	0.983811088	1.561849173	0.405773002	0.259802937	-1.944510355	0.722858895	1	0	3	1	0	0	3.12	0.81	0
ENSMUSG00000086272	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086273	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086274	4.434161605	3.247994518	5.620328693	1.730399686	0.791105308	0.566968137	0.905061331	4	2	6	6	4.41	2.08	4.87	6.37
ENSMUSG00000086275	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086276	160.7112117	147.3257869	174.0966365	1.181711906	0.240878358	0.182797543	0.410829867	117	159	221	159	129.1	165.56	179.35	168.84
ENSMUSG00000086277	0.811998629	1.623997259	0	0	#NAME?	0.410404908	0.738501385	2	1	0	0	2.21	1.04	0	0
ENSMUSG00000086278	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086279	0.202886501	0	0.405773002	Inf	Inf	1	1	0	0	1	0	0	0	0.81	0
ENSMUSG00000086280	2.435504325	1.655071302	3.215937349	1.943080848	0.95834593	0.64247339	0.95586719	3	0	4	3	3.31	0	3.25	3.19
ENSMUSG00000086281	6.1673836	6.43384095	5.900926251	0.917170054	-0.124738844	1	1	6	6	8	5	6.62	6.25	6.49	5.31
ENSMUSG00000086282	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086283	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086284	8.383028651	0	16.7660573	Inf	Inf	3.09E-06	2.19E-05	0	0	23	14	0	0	18.67	14.87
ENSMUSG00000086285	18.55575135	23.46645398	13.64504873	0.581470415	-0.782222305	0.126012544	0.307232273	18	26	14	15	19.86	27.07	11.36	15.93
ENSMUSG00000086286	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086287	6.125498927	5.944298602	6.306699253	1.060966091	0.085378548	0.991153445	1	7	4	9	5	7.72	4.16	7.3	5.31
ENSMUSG00000086288	96.24418417	94.72824677	97.76012157	1.032006027	0.045451396	0.906075778	1	83	94	114	97	91.58	97.88	92.52	103
ENSMUSG00000086289	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086290	1416.172722	1641.352292	1190.993151	0.725617015	-0.462719808	2.29E-09	2.34E-08	1503	1560	1467	1122	1658.38	1624.32	1190.54	1191.45
ENSMUSG00000086291	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086292	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086293	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086294	42.61113573	35.23075501	49.99151645	1.418973747	0.504847898	0.343986763	0.657291489	28	38	46	59	30.89	39.57	37.33	62.65
ENSMUSG00000086295	13.28140702	11.79537507	14.76743896	1.251968578	0.324198354	0.604532757	0.93774546	11	11	22	11	12.14	11.45	17.85	11.68
ENSMUSG00000086296	9.268930185	7.016605427	11.52125494	1.641998408	0.715452729	0.375666992	0.696751063	8	5	14	11	8.83	5.21	11.36	11.68
ENSMUSG00000086297	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086298	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086299	1.051564838	1.041232782	1.061896893	1.019845813	0.028351053	1	1	0	2	0	2	0	2.08	0	2.12
ENSMUSG00000086302	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086303	6.068930556	5.330460082	6.80740103	1.277075698	0.352844043	0.870336695	1	4	6	5	9	4.41	6.25	4.06	9.56
ENSMUSG00000086305	2.321592136	3.706462823	0.936721449	0.252726519	-1.984351036	0.298552719	0.59237405	2	5	1	1	2.21	5.21	0.81	1.06
ENSMUSG00000086306	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086308	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086309	12.06359645	8.5784546	15.5487383	1.812533728	0.858007841	0.207037841	0.452820371	8	8	20	14	8.83	8.33	16.23	14.87
ENSMUSG00000086310	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086311	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086312	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086313	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086315	0.947092442	0.551690434	1.342494451	2.433419846	1.282985255	0.835218791	1	1	0	2	1	1.1	0	1.62	1.06
ENSMUSG00000086316	464.7793547	437.2918133	492.2668961	1.125717155	0.170844385	0.390476259	0.714520665	351	468	572	490	387.29	487.3	464.2	520.33
ENSMUSG00000086317	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086318	2.5714904	2.082465564	3.060515235	1.469659469	0.555481911	0.966083167	1	0	4	1	5	0	4.16	0.81	5.31
ENSMUSG00000086319	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086320	415.1520101	291.7143198	538.5897004	1.846291608	0.884630434	1.57E-13	2.23E-12	240	306	677	497	264.81	318.62	549.42	527.76
ENSMUSG00000086321	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086322	12.9434267	12.8676819	13.01917151	1.011772875	0.016885467	1	1	12	12	19	10	13.24	12.49	15.42	10.62
ENSMUSG00000086324	20.02396474	30.0245911	10.02333838	0.333837631	-1.582781505	0.001823888	0.007941858	28	28	9	12	30.89	29.15	7.3	12.74
ENSMUSG00000086325	56.81170522	74.78181136	38.84159907	0.519399014	-0.94508482	0.00136267	0.006121115	61	79	46	38	67.31	82.26	37.33	40.35
ENSMUSG00000086326	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086327	0.202886501	0	0.405773002	Inf	Inf	1	1	0	0	1	0	0	0	0.81	0
ENSMUSG00000086328	2.826192931	3.247994518	2.404391344	0.74026952	-0.433877466	0.870488149	1	4	2	2	3	4.41	2.08	1.62	3.19
ENSMUSG00000086329	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086330	3.341151731	1.592923216	5.089380246	3.194994081	1.675813258	0.279788958	0.564686729	1	2	6	5	1.1	2.08	4.87	5.31
ENSMUSG00000086331	1.394750118	1.041232782	1.748267453	1.679036123	0.747633269	0.894391929	1	0	2	3	1	0	2.08	2.43	1.06
ENSMUSG00000086332	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086333	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086335	60.67972635	90.01162521	31.34782748	0.348264209	-1.521745878	2.52E-07	2.07E-06	82	86	38	30	90.48	89.55	30.84	31.86
ENSMUSG00000086336	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086337	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086338	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086339	0	0	0	NA	NA	NA	NA	0	0	0	0	0	0	0	0
ENSMUSG00000086340	0.54131944	0.551690434	0.530948447	0.962402851	-0.055287178	1	1	1	0	0	1	1.1	0	0	1.06
ENSMUSG00000086341	4.788157515	3.67538878	5.900926251	1.605524369	0.683044562	0.608914681	0.941391791	1	6	8	5	1.1	6.25	6.49	5.31
ENSMUSG00000086342	36.06136611	31.25226814	40.87046408	1.307759933	0.387097728	0.299647275	0.593864605	34	24	51	38	37.51	24.99	41.39	40.35
ENSMUSG00000086343	3.086462188	2.175687693	3.997236684	1.837229073	0.877531519	0.68663428	0.993734521	3	1	2	6	3.31	1.04	1.62	6.37
